timestamp,TP9,AF7,AF8,TP10
2024-06-05T16:29:57.669832,-786.1328125,-974.12109375,-782.2265625,-903.80859375,0.0
2024-06-05T16:29:57.673720,847.65625,554.19921875,92.28515625,-260.7421875,0.0
2024-06-05T16:29:57.677607,649.90234375,935.546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.681494,-907.71484375,-587.890625,-209.9609375,185.05859375,0.0
2024-06-05T16:29:57.685381,-1000.0,-1000.0,-794.43359375,-760.7421875,0.0
2024-06-05T16:29:57.689269,8.30078125,-102.05078125,220.703125,185.546875,0.0
2024-06-05T16:29:57.693156,-837.890625,-826.66015625,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.697043,-101.07421875,61.5234375,-274.4140625,-269.53125,0.0
2024-06-05T16:29:57.701251,-1000.0,-1000.0,-834.47265625,-802.24609375,0.0
2024-06-05T16:29:57.705139,-228.02734375,-242.67578125,613.76953125,255.37109375,0.0
2024-06-05T16:29:57.709026,-831.54296875,-825.1953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.712913,241.2109375,241.2109375,-672.8515625,-321.77734375,0.0
2024-06-05T16:29:57.716801,-1000.0,-1000.0,891.11328125,-881.8359375,0.0
2024-06-05T16:29:57.720688,-463.37890625,-586.42578125,-902.83203125,751.46484375,0.0
2024-06-05T16:29:57.724576,-883.7890625,-954.1015625,-257.32421875,-854.00390625,0.0
2024-06-05T16:29:57.728463,336.42578125,537.109375,-1000.0,-831.54296875,0.0
2024-06-05T16:29:57.732350,-1000.0,-978.515625,145.99609375,732.91015625,0.0
2024-06-05T16:29:57.736238,-1000.0,-1000.0,-763.18359375,-850.5859375,0.0
2024-06-05T16:29:57.740125,460.44921875,265.625,188.4765625,-153.3203125,0.0
2024-06-05T16:29:57.744012,924.8046875,-913.57421875,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.748352,-617.67578125,-354.4921875,-273.92578125,75.68359375,0.0
2024-06-05T16:29:57.752240,-1000.0,-1000.0,-803.22265625,-761.71875,0.0
2024-06-05T16:29:57.756127,-98.14453125,-217.28515625,330.56640625,192.87109375,0.0
2024-06-05T16:29:57.760015,-834.47265625,-833.984375,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.763902,13.671875,214.35546875,-379.8828125,-277.34375,0.0
2024-06-05T16:29:57.767790,-1000.0,-1000.0,-891.6015625,-810.546875,0.0
2024-06-05T16:29:57.771677,-236.81640625,-265.13671875,754.8828125,431.15234375,0.0
2024-06-05T16:29:57.775565,-830.56640625,-817.87109375,-852.5390625,-1000.0,0.0
2024-06-05T16:29:57.779452,241.2109375,231.4453125,-850.09765625,-481.93359375,0.0
2024-06-05T16:29:57.783340,-1000.0,-1000.0,697.265625,-958.0078125,0.0
2024-06-05T16:29:57.787227,-649.4140625,-757.8125,-841.796875,885.25390625,0.0
2024-06-05T16:29:57.791115,-991.2109375,875.0,-90.33203125,-670.41015625,0.0
2024-06-05T16:29:57.795280,499.0234375,666.50390625,-1000.0,-969.23828125,0.0
2024-06-05T16:29:57.799168,-1000.0,-902.34375,-14.16015625,562.01171875,0.0
2024-06-05T16:29:57.803056,-1000.0,-1000.0,-769.53125,-811.03515625,0.0
2024-06-05T16:29:57.806943,250.0,115.72265625,201.171875,-41.50390625,0.0
2024-06-05T16:29:57.810831,-937.98828125,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.814718,-403.3203125,-141.11328125,-276.3671875,-37.59765625,0.0
2024-06-05T16:29:57.818606,-1000.0,-1000.0,-810.546875,-768.5546875,0.0
2024-06-05T16:29:57.822494,-208.984375,-227.05078125,431.15234375,202.63671875,0.0
2024-06-05T16:29:57.826381,-845.21484375,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.830269,134.27734375,240.234375,-478.02734375,-277.83203125,0.0
2024-06-05T16:29:57.834157,-1000.0,-1000.0,-967.7734375,-821.2890625,0.0
2024-06-05T16:29:57.838044,-304.6875,-425.78125,914.0625,525.87890625,0.0
2024-06-05T16:29:57.842190,-842.28515625,-870.1171875,-589.35546875,-1000.0,0.0
2024-06-05T16:29:57.846077,239.74609375,342.7734375,-1000.0,-580.078125,0.0
2024-06-05T16:29:57.849965,-1000.0,-1000.0,433.10546875,969.23828125,0.0
2024-06-05T16:29:57.853853,-787.109375,-909.66796875,-790.52734375,-999.51171875,0.0
2024-06-05T16:29:57.857740,845.21484375,640.13671875,60.05859375,-472.16796875,0.0
2024-06-05T16:29:57.861628,657.2265625,885.25390625,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.865516,-917.96875,-664.55078125,-150.87890625,375.0,0.0
2024-06-05T16:29:57.869403,-1000.0,-1000.0,-781.73828125,-780.76171875,0.0
2024-06-05T16:29:57.873291,125.0,3.90625,213.37890625,138.671875,0.0
2024-06-05T16:29:57.877179,-851.07421875,-814.453125,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.881066,-213.37890625,1.46484375,-275.87890625,-238.76953125,0.0
2024-06-05T16:29:57.884954,-1000.0,-1000.0,-824.21875,-796.875,0.0
2024-06-05T16:29:57.889080,-221.19140625,-238.76953125,538.0859375,222.65625,0.0
2024-06-05T16:29:57.892968,-837.890625,-827.63671875,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.896856,241.69921875,242.1875,-622.0703125,-273.92578125,0.0
2024-06-05T16:29:57.900743,-1000.0,-1000.0,915.0390625,-834.47265625,0.0
2024-06-05T16:29:57.904631,-463.37890625,-561.03515625,-926.26953125,613.76953125,0.0
2024-06-05T16:29:57.908519,-886.71875,-937.98828125,-297.8515625,-1000.0,0.0
2024-06-05T16:29:57.912406,349.12109375,493.1640625,-1000.0,-669.921875,0.0
2024-06-05T16:29:57.916294,-1000.0,-1000.0,186.03515625,886.23046875,0.0
2024-06-05T16:29:57.920182,-915.52734375,-1000.0,-762.20703125,-895.01953125,0.0
2024-06-05T16:29:57.924070,660.15625,435.05859375,185.546875,-223.14453125,0.0
2024-06-05T16:29:57.927958,810.546875,-956.54296875,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.931845,-759.765625,-431.15234375,-268.06640625,134.27734375,0.0
2024-06-05T16:29:57.935952,-1000.0,-1000.0,-801.7578125,-762.20703125,0.0
2024-06-05T16:29:57.939840,14.6484375,-136.23046875,227.5390625,188.96484375,0.0
2024-06-05T16:29:57.943727,-836.42578125,-822.75390625,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.947615,-101.07421875,120.60546875,-305.6640625,-273.92578125,0.0
2024-06-05T16:29:57.951503,-1000.0,-1000.0,-868.65234375,-803.22265625,0.0
2024-06-05T16:29:57.955391,-228.02734375,-248.53515625,706.0546875,331.0546875,0.0
2024-06-05T16:29:57.959279,-834.9609375,-822.265625,-904.296875,-1000.0,0.0
2024-06-05T16:29:57.963167,243.1640625,239.74609375,-812.5,-379.8828125,0.0
2024-06-05T16:29:57.967054,-1000.0,-1000.0,741.69921875,-891.6015625,0.0
2024-06-05T16:29:57.970942,-560.05859375,-649.90234375,-853.02734375,754.39453125,0.0
2024-06-05T16:29:57.974830,-935.546875,997.0703125,-152.83203125,-853.02734375,0.0
2024-06-05T16:29:57.978718,450.68359375,620.60546875,-1000.0,-848.6328125,0.0
2024-06-05T16:29:57.982805,-1000.0,-935.05859375,75.68359375,688.4765625,0.0
2024-06-05T16:29:57.986693,-1000.0,-1000.0,-761.71875,-833.0078125,0.0
2024-06-05T16:29:57.990581,462.890625,218.26171875,193.359375,-39.0625,0.0
2024-06-05T16:29:57.994469,939.453125,-843.75,-1000.0,-1000.0,0.0
2024-06-05T16:29:57.998357,-579.58984375,-220.703125,-275.390625,-37.59765625,0.0
2024-06-05T16:29:58.002245,-1000.0,-1000.0,-808.59375,-768.5546875,0.0
2024-06-05T16:29:58.006133,-203.61328125,-221.19140625,384.765625,202.63671875,0.0
2024-06-05T16:29:58.010021,-854.00390625,-832.51953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.013909,75.68359375,238.28125,-456.54296875,-276.3671875,0.0
2024-06-05T16:29:58.017796,-1000.0,-1000.0,-954.1015625,-810.546875,0.0
2024-06-05T16:29:58.021684,-240.234375,-365.234375,883.7890625,431.15234375,0.0
2024-06-05T16:29:58.025572,-827.1484375,-847.16796875,-668.9453125,-1000.0,0.0
2024-06-05T16:29:58.029641,240.72265625,314.453125,-969.7265625,-471.19140625,0.0
2024-06-05T16:29:58.033529,-1000.0,-1000.0,562.01171875,-984.375,0.0
2024-06-05T16:29:58.037417,-650.390625,-788.0859375,-811.03515625,967.28515625,0.0
2024-06-05T16:29:58.041305,-993.1640625,820.80078125,-41.015625,-490.72265625,0.0
2024-06-05T16:29:58.045193,543.45703125,790.0390625,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.049081,-969.23828125,-760.7421875,-39.55078125,379.39453125,0.0
2024-06-05T16:29:58.052969,-1000.0,-1000.0,-769.04296875,-780.76171875,0.0
2024-06-05T16:29:58.056857,191.89453125,50.29296875,202.63671875,71.77734375,0.0
2024-06-05T16:29:58.060745,-943.84765625,-831.54296875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.064632,-398.4375,-104.4921875,-277.83203125,-152.34375,0.0
2024-06-05T16:29:58.068520,-1000.0,-1000.0,-820.80078125,-780.76171875,0.0
2024-06-05T16:29:58.072408,-217.28515625,-228.515625,516.6015625,213.37890625,0.0
2024-06-05T16:29:58.076608,-839.84375,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.080496,238.28125,241.2109375,-578.61328125,-275.87890625,0.0
2024-06-05T16:29:58.084384,-1000.0,-1000.0,968.75,-830.078125,0.0
2024-06-05T16:29:58.088272,-360.83984375,-467.28515625,-999.51171875,583.0078125,0.0
2024-06-05T16:29:58.092160,-848.6328125,-887.6953125,-471.6796875,-1000.0,0.0
2024-06-05T16:29:58.096048,243.1640625,439.94140625,-1000.0,-646.97265625,0.0
2024-06-05T16:29:58.099936,-1000.0,-1000.0,378.41796875,899.90234375,0.0
2024-06-05T16:29:58.103824,-795.8984375,-976.07421875,-782.2265625,-903.3203125,0.0
2024-06-05T16:29:58.107712,834.9609375,551.26953125,95.21484375,-261.71875,0.0
2024-06-05T16:29:58.111600,651.85546875,936.03515625,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.115488,-908.203125,-587.890625,-212.890625,185.546875,0.0
2024-06-05T16:29:58.119376,-1000.0,-1000.0,-794.921875,-760.25390625,0.0
2024-06-05T16:29:58.123556,8.30078125,-102.05078125,221.19140625,185.546875,0.0
2024-06-05T16:29:58.127444,-837.890625,-826.66015625,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.131332,-101.07421875,60.546875,-274.4140625,-270.01953125,0.0
2024-06-05T16:29:58.135220,-1000.0,-1000.0,-834.47265625,-801.7578125,0.0
2024-06-05T16:29:58.139108,-228.02734375,-242.67578125,613.76953125,263.18359375,0.0
2024-06-05T16:29:58.142996,-831.54296875,-825.1953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.146884,241.2109375,241.2109375,-672.36328125,-323.73046875,0.0
2024-06-05T16:29:58.150772,-1000.0,-1000.0,891.11328125,-881.8359375,0.0
2024-06-05T16:29:58.154660,-463.37890625,-588.8671875,-902.83203125,751.46484375,0.0
2024-06-05T16:29:58.158549,-883.7890625,-955.56640625,-256.8359375,-854.4921875,0.0
2024-06-05T16:29:58.162437,336.42578125,537.109375,-1000.0,-831.0546875,0.0
2024-06-05T16:29:58.166325,-1000.0,-978.02734375,144.04296875,732.91015625,0.0
2024-06-05T16:29:58.170485,-1000.0,-1000.0,-763.671875,-850.5859375,0.0
2024-06-05T16:29:58.174373,459.47265625,261.71875,188.96484375,-153.3203125,0.0
2024-06-05T16:29:58.178261,929.19921875,-909.1796875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.182149,-612.3046875,-346.6796875,-273.92578125,75.68359375,0.0
2024-06-05T16:29:58.186038,-1000.0,-1000.0,-803.22265625,-761.71875,0.0
2024-06-05T16:29:58.189926,-97.65625,-217.28515625,331.0546875,192.87109375,0.0
2024-06-05T16:29:58.193814,-834.47265625,-833.49609375,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.197702,13.671875,216.30859375,-379.8828125,-277.34375,0.0
2024-06-05T16:29:58.201590,-1000.0,-1000.0,-891.6015625,-810.546875,0.0
2024-06-05T16:29:58.205478,-236.81640625,-268.06640625,754.8828125,431.15234375,0.0
2024-06-05T16:29:58.209367,-830.56640625,-818.84765625,-852.05078125,-1000.0,0.0
2024-06-05T16:29:58.213255,241.2109375,232.421875,-850.5859375,-482.421875,0.0
2024-06-05T16:29:58.217395,-1000.0,-1000.0,694.82421875,-958.0078125,0.0
2024-06-05T16:29:58.221283,-649.4140625,-756.34765625,-840.8203125,885.25390625,0.0
2024-06-05T16:29:58.225172,-991.69921875,875.0,-84.9609375,-670.41015625,0.0
2024-06-05T16:29:58.229060,503.41796875,672.36328125,-1000.0,-969.23828125,0.0
2024-06-05T16:29:58.232948,-1000.0,-895.5078125,-16.6015625,562.01171875,0.0
2024-06-05T16:29:58.236836,-1000.0,-1000.0,-769.53125,-811.03515625,0.0
2024-06-05T16:29:58.240725,250.0,115.72265625,201.66015625,-41.50390625,0.0
2024-06-05T16:29:58.244613,-937.98828125,-830.56640625,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.248501,-403.3203125,-138.671875,-276.3671875,-37.59765625,0.0
2024-06-05T16:29:58.252389,-1000.0,-1000.0,-810.546875,-768.5546875,0.0
2024-06-05T16:29:58.256278,-208.984375,-227.05078125,431.15234375,202.63671875,0.0
2024-06-05T16:29:58.260166,-845.703125,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.264287,134.765625,240.234375,-493.65234375,-278.3203125,0.0
2024-06-05T16:29:58.268176,-1000.0,-1000.0,-934.08203125,-821.2890625,0.0
2024-06-05T16:29:58.272064,-315.4296875,-431.15234375,816.40625,525.87890625,0.0
2024-06-05T16:29:58.275952,-846.19140625,-872.0703125,-759.27734375,-1000.0,0.0
2024-06-05T16:29:58.279841,241.69921875,343.75,-1000.0,-580.56640625,0.0
2024-06-05T16:29:58.283729,-1000.0,-1000.0,432.6171875,969.23828125,0.0
2024-06-05T16:29:58.287617,-787.109375,-909.1796875,-795.41015625,-999.51171875,0.0
2024-06-05T16:29:58.291506,845.21484375,639.6484375,64.94140625,-472.16796875,0.0
2024-06-05T16:29:58.295394,657.2265625,888.671875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.299282,-917.96875,-660.15625,-151.85546875,374.51171875,0.0
2024-06-05T16:29:58.303170,-1000.0,-1000.0,-781.25,-780.2734375,0.0
2024-06-05T16:29:58.307059,125.48828125,3.90625,213.37890625,145.5078125,0.0
2024-06-05T16:29:58.311162,-851.07421875,-814.453125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.315050,-213.37890625,1.46484375,-275.87890625,-242.67578125,0.0
2024-06-05T16:29:58.318938,-1000.0,-1000.0,-824.70703125,-796.875,0.0
2024-06-05T16:29:58.322827,-221.19140625,-238.76953125,542.48046875,223.14453125,0.0
2024-06-05T16:29:58.326715,-837.890625,-827.63671875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.330603,241.69921875,242.1875,-624.51171875,-273.92578125,0.0
2024-06-05T16:29:58.334492,-1000.0,-1000.0,914.0625,-834.47265625,0.0
2024-06-05T16:29:58.338380,-463.37890625,-561.03515625,-924.8046875,613.76953125,0.0
2024-06-05T16:29:58.342268,-886.71875,-938.4765625,-294.921875,-1000.0,0.0
2024-06-05T16:29:58.346157,349.12109375,495.60546875,-1000.0,-669.921875,0.0
2024-06-05T16:29:58.350045,-1000.0,-1000.0,186.03515625,886.23046875,0.0
2024-06-05T16:29:58.353934,-915.52734375,-1000.0,-761.71875,-894.53125,0.0
2024-06-05T16:29:58.358018,660.15625,434.5703125,185.546875,-218.26171875,0.0
2024-06-05T16:29:58.361906,810.546875,-953.61328125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.365795,-759.765625,-425.29296875,-268.06640625,126.46484375,0.0
2024-06-05T16:29:58.369683,-1000.0,-1000.0,-801.7578125,-762.20703125,0.0
2024-06-05T16:29:58.373572,14.6484375,-143.06640625,227.5390625,189.94140625,0.0
2024-06-05T16:29:58.377460,-836.9140625,-824.21875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.381348,-101.07421875,121.58203125,-307.6171875,-273.92578125,0.0
2024-06-05T16:29:58.385237,-1000.0,-1000.0,-870.1171875,-803.22265625,0.0
2024-06-05T16:29:58.389125,-228.02734375,-248.53515625,708.984375,331.0546875,0.0
2024-06-05T16:29:58.393014,-834.9609375,-822.75390625,-898.4375,-1000.0,0.0
2024-06-05T16:29:58.396902,243.1640625,239.74609375,-823.2421875,-379.39453125,0.0
2024-06-05T16:29:58.400790,-1000.0,-1000.0,730.95703125,-892.578125,0.0
2024-06-05T16:29:58.404857,-560.05859375,-649.90234375,-851.07421875,757.32421875,0.0
2024-06-05T16:29:58.408745,-935.546875,996.58203125,-153.3203125,-847.16796875,0.0
2024-06-05T16:29:58.412634,451.171875,622.55859375,-1000.0,-854.00390625,0.0
2024-06-05T16:29:58.416522,-1000.0,-933.10546875,75.68359375,682.12890625,0.0
2024-06-05T16:29:58.420411,-1000.0,-1000.0,-761.71875,-832.51953125,0.0
2024-06-05T16:29:58.424299,462.890625,215.33203125,193.359375,-39.0625,0.0
2024-06-05T16:29:58.428187,938.96484375,-843.75,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.432076,-579.58984375,-220.703125,-275.87890625,-37.59765625,0.0
2024-06-05T16:29:58.435964,-1000.0,-1000.0,-808.59375,-768.5546875,0.0
2024-06-05T16:29:58.439853,-204.58984375,-221.6796875,388.671875,202.63671875,0.0
2024-06-05T16:29:58.443741,-853.02734375,-833.0078125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.447630,84.9609375,238.28125,-459.9609375,-276.3671875,0.0
2024-06-05T16:29:58.451813,-1000.0,-1000.0,-955.078125,-810.546875,0.0
2024-06-05T16:29:58.455702,-241.2109375,-365.234375,883.7890625,431.15234375,0.0
2024-06-05T16:29:58.459591,-826.66015625,-847.16796875,-668.9453125,-1000.0,0.0
2024-06-05T16:29:58.463479,240.234375,317.87109375,-969.7265625,-470.703125,0.0
2024-06-05T16:29:58.467368,-1000.0,-1000.0,562.01171875,-986.81640625,0.0
2024-06-05T16:29:58.471256,-650.390625,-789.0625,-811.03515625,974.12109375,0.0
2024-06-05T16:29:58.475145,-993.1640625,821.2890625,-41.015625,-479.4921875,0.0
2024-06-05T16:29:58.479033,542.96875,790.0390625,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.482922,-968.75,-760.7421875,-40.52734375,379.39453125,0.0
2024-06-05T16:29:58.486810,-1000.0,-1000.0,-769.04296875,-780.76171875,0.0
2024-06-05T16:29:58.490699,183.59375,49.8046875,203.125,71.77734375,0.0
2024-06-05T16:29:58.494588,-937.01171875,-831.54296875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.498752,-384.765625,-104.98046875,-277.83203125,-152.34375,0.0
2024-06-05T16:29:58.502640,-1000.0,-1000.0,-820.80078125,-780.76171875,0.0
2024-06-05T16:29:58.506529,-217.28515625,-228.515625,520.01953125,212.890625,0.0
2024-06-05T16:29:58.510418,-839.84375,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.514306,238.28125,241.69921875,-579.1015625,-275.87890625,0.0
2024-06-05T16:29:58.518195,-1000.0,-1000.0,969.23828125,-830.56640625,0.0
2024-06-05T16:29:58.522084,-360.83984375,-467.28515625,-999.51171875,584.47265625,0.0
2024-06-05T16:29:58.525972,-848.6328125,-888.18359375,-471.6796875,-1000.0,0.0
2024-06-05T16:29:58.529861,241.2109375,439.453125,-1000.0,-648.4375,0.0
2024-06-05T16:29:58.533750,-1000.0,-1000.0,377.9296875,898.92578125,0.0
2024-06-05T16:29:58.537638,-817.87109375,-980.46875,-782.2265625,-902.83203125,0.0
2024-06-05T16:29:58.541527,805.6640625,543.9453125,97.65625,-261.23046875,0.0
2024-06-05T16:29:58.545672,656.25,936.5234375,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.549561,-908.69140625,-587.890625,-213.8671875,185.546875,0.0
2024-06-05T16:29:58.553449,-1000.0,-1000.0,-794.43359375,-760.25390625,0.0
2024-06-05T16:29:58.557338,8.30078125,-102.05078125,221.19140625,185.546875,0.0
2024-06-05T16:29:58.561227,-837.890625,-826.66015625,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.565115,-101.07421875,61.03515625,-274.4140625,-270.5078125,0.0
2024-06-05T16:29:58.569004,-1000.0,-1000.0,-834.47265625,-802.24609375,0.0
2024-06-05T16:29:58.572893,-228.515625,-242.67578125,613.76953125,268.5546875,0.0
2024-06-05T16:29:58.576782,-831.54296875,-825.1953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.580670,241.2109375,240.72265625,-672.36328125,-327.63671875,0.0
2024-06-05T16:29:58.584559,-1000.0,-1000.0,890.625,-882.32421875,0.0
2024-06-05T16:29:58.588448,-463.37890625,-589.35546875,-902.83203125,751.46484375,0.0
2024-06-05T16:29:58.592574,-883.7890625,-956.0546875,-254.39453125,-854.4921875,0.0
2024-06-05T16:29:58.596463,336.42578125,537.109375,-1000.0,-831.0546875,0.0
2024-06-05T16:29:58.600352,-1000.0,-978.515625,141.11328125,732.91015625,0.0
2024-06-05T16:29:58.604241,-1000.0,-1000.0,-763.671875,-850.5859375,0.0
2024-06-05T16:29:58.608129,457.03125,262.20703125,188.96484375,-153.3203125,0.0
2024-06-05T16:29:58.612018,937.98828125,-909.1796875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.615907,-600.5859375,-346.6796875,-273.92578125,75.68359375,0.0
2024-06-05T16:29:58.619796,-1000.0,-1000.0,-803.22265625,-761.71875,0.0
2024-06-05T16:29:58.623684,-97.65625,-217.28515625,331.0546875,193.359375,0.0
2024-06-05T16:29:58.627573,-833.984375,-833.984375,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.631462,13.671875,216.796875,-379.8828125,-277.34375,0.0
2024-06-05T16:29:58.635351,-1000.0,-1000.0,-891.6015625,-810.546875,0.0
2024-06-05T16:29:58.639459,-236.81640625,-270.99609375,753.90625,431.15234375,0.0
2024-06-05T16:29:58.643348,-830.56640625,-819.82421875,-850.5859375,-1000.0,0.0
2024-06-05T16:29:58.647236,241.69921875,232.421875,-856.4453125,-481.93359375,0.0
2024-06-05T16:29:58.651125,-1000.0,-1000.0,687.5,-958.0078125,0.0
2024-06-05T16:29:58.655014,-649.4140625,-762.20703125,-839.84375,885.25390625,0.0
2024-06-05T16:29:58.658903,-991.69921875,869.140625,-84.9609375,-670.41015625,0.0
2024-06-05T16:29:58.662792,508.30078125,671.875,-1000.0,-969.23828125,0.0
2024-06-05T16:29:58.666681,-999.51171875,-897.4609375,-18.5546875,562.01171875,0.0
2024-06-05T16:29:58.670569,-1000.0,-1000.0,-769.53125,-811.03515625,0.0
2024-06-05T16:29:58.674458,250.48828125,115.72265625,201.66015625,-41.50390625,0.0
2024-06-05T16:29:58.678347,-937.98828125,-830.56640625,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.682236,-403.3203125,-138.18359375,-276.3671875,-37.59765625,0.0
2024-06-05T16:29:58.686326,-1000.0,-1000.0,-811.03515625,-768.5546875,0.0
2024-06-05T16:29:58.690215,-208.984375,-227.05078125,431.15234375,202.63671875,0.0
2024-06-05T16:29:58.694103,-846.19140625,-831.54296875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.697992,135.25390625,240.234375,-481.4453125,-278.3203125,0.0
2024-06-05T16:29:58.701881,-1000.0,-1000.0,-972.16796875,-821.2890625,0.0
2024-06-05T16:29:58.705770,-320.80078125,-433.10546875,922.36328125,525.87890625,0.0
2024-06-05T16:29:58.709659,-848.14453125,-873.046875,-576.171875,-1000.0,0.0
2024-06-05T16:29:58.713548,242.1875,344.23828125,-1000.0,-580.078125,0.0
2024-06-05T16:29:58.717437,-1000.0,-1000.0,427.24609375,969.23828125,0.0
2024-06-05T16:29:58.721326,-786.62109375,-909.1796875,-788.57421875,-999.51171875,0.0
2024-06-05T16:29:58.725214,845.21484375,639.16015625,67.87109375,-472.16796875,0.0
2024-06-05T16:29:58.729103,657.2265625,889.6484375,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.733175,-917.96875,-659.1796875,-151.85546875,374.0234375,0.0
2024-06-05T16:29:58.737064,-1000.0,-1000.0,-781.25,-780.2734375,0.0
2024-06-05T16:29:58.740953,125.0,4.39453125,213.37890625,149.90234375,0.0
2024-06-05T16:29:58.744842,-851.07421875,-814.453125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.748731,-213.37890625,1.46484375,-275.87890625,-246.09375,0.0
2024-06-05T16:29:58.752620,-1000.0,-1000.0,-825.1953125,-797.36328125,0.0
2024-06-05T16:29:58.756509,-221.19140625,-238.76953125,545.8984375,223.14453125,0.0
2024-06-05T16:29:58.760398,-837.890625,-827.63671875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.764287,241.69921875,242.1875,-625.48828125,-273.92578125,0.0
2024-06-05T16:29:58.768176,-1000.0,-1000.0,912.109375,-834.47265625,0.0
2024-06-05T16:29:58.772065,-463.37890625,-561.03515625,-920.41015625,613.76953125,0.0
2024-06-05T16:29:58.775954,-886.71875,-938.4765625,-287.59765625,-1000.0,0.0
2024-06-05T16:29:58.780008,349.12109375,498.53515625,-1000.0,-669.43359375,0.0
2024-06-05T16:29:58.783897,-1000.0,-1000.0,186.03515625,884.765625,0.0
2024-06-05T16:29:58.787786,-915.52734375,-1000.0,-761.23046875,-893.06640625,0.0
2024-06-05T16:29:58.791675,660.15625,434.08203125,185.546875,-210.9375,0.0
2024-06-05T16:29:58.795564,810.546875,-950.68359375,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.799453,-759.765625,-421.38671875,-268.06640625,123.046875,0.0
2024-06-05T16:29:58.803342,-1000.0,-1000.0,-802.24609375,-762.20703125,0.0
2024-06-05T16:29:58.807231,14.6484375,-143.5546875,229.00390625,189.94140625,0.0
2024-06-05T16:29:58.811120,-836.9140625,-824.21875,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.815009,-101.5625,121.58203125,-310.546875,-273.92578125,0.0
2024-06-05T16:29:58.818898,-1000.0,-1000.0,-871.58203125,-803.22265625,0.0
2024-06-05T16:29:58.822787,-228.02734375,-248.53515625,710.44921875,331.0546875,0.0
2024-06-05T16:29:58.826965,-834.9609375,-822.265625,-896.97265625,-1000.0,0.0
2024-06-05T16:29:58.830854,242.67578125,239.74609375,-823.2421875,-378.90625,0.0
2024-06-05T16:29:58.834743,-1000.0,-1000.0,730.95703125,-894.04296875,0.0
2024-06-05T16:29:58.838632,-560.05859375,-649.90234375,-851.07421875,762.20703125,0.0
2024-06-05T16:29:58.842521,-935.546875,996.58203125,-153.3203125,-839.84375,0.0
2024-06-05T16:29:58.846410,451.171875,623.046875,-1000.0,-858.3984375,0.0
2024-06-05T16:29:58.850299,-1000.0,-931.640625,75.68359375,677.734375,0.0
2024-06-05T16:29:58.854188,-1000.0,-1000.0,-761.71875,-831.54296875,0.0
2024-06-05T16:29:58.858078,462.890625,210.9375,193.359375,-39.0625,0.0
2024-06-05T16:29:58.861967,938.96484375,-844.23828125,-1000.0,-1000.0,0.0
2024-06-05T16:29:58.865856,-580.078125,-220.21484375,-275.87890625,-37.59765625,0.0
2024-06-05T16:29:58.869745,-1000.0,-1000.0,-808.59375,-768.5546875,0.0
2024-06-05T16:29:58.873904,-205.078125,-221.6796875,389.6484375,202.63671875,0.0
